message_id,text,intent,channel,char_len
msg_03747,can you apply my discount retroactively? can you help?,discount_promo_code,web_form,54
msg_03748,"Good morning, what's your returns process? I'm within the 30 day window I think.",return_request,email,80
msg_03749,"Hi OrderBuddy, my parcel is way past its estimated delivery date.",delivery_delay,chat,65
msg_03750,"Hello, my refud hasn't come through yet.",refund_status,email,40
msg_03751,Not sure who to ask about this but where is my refund?,refund_status,email,54
msg_03752,"Good morning, part of my oder is missing. The box didn't look tampered with. Thanks in advance.",missing_item,email,95
msg_03753,"Hello, this isn't the size I odered. Thanks.",wrong_item_received,email,44
msg_03754,"Hey, I'd like to call off my order for a pair of headphones. Please get back to me asap.",cancel_order,web_form,88
msg_03755,"Hey, my password reset email never arrives. Please get back to me asap.",account_login_issue,chat,71
msg_03756,"Hi OrderBuddy, how do I update the delivery address? Regards.",change_shipping_address,email,61
msg_03757,"Good morning, chasing the refund on 14600453. The tracking shows you received it. Please get back to me asap.",refund_status,email,109
msg_03758,Sorry to bother you but please redirect my parcel to my work address. It hasn't shipped yet so hopefully it's not too late.,change_shipping_address,chat,123
msg_03759,I ordered the yoga mat at the weekend and I've heard nothing since. The tracking number you sent doesn't work. Please get back to me asap.,order_status,email,138
msg_03760,"Sorry to bother you but the card I used has expired, what do I do? I don't want the oder held up over this.",change_payment_method,email,107
msg_03761,"I need some help please. I want to send this back, it isn't what I expected.",return_request,email,76
msg_03762,"Hi, my parcel came half empty. Is it being sent separately? Please advise.",missing_item,web_form,74
msg_03763,Is two phone cases being restocked? Is it discontinued? Cheers.,product_availability,email,63
msg_03764,My promo code didn't work. The code was WELCOME20.,discount_promo_code,email,50
msg_03765,You sent me the wrong thing in #898686. Do I need to send this one back? Thanks.,wrong_item_received,chat,80
msg_03766,Not sure who to ask about this but I returned the coffee grinder over a week ago and still no refund. It's been over two weeks now. Thank you.,refund_status,email,142
msg_03767,"Sorry to bother you but the card I used has expired, what do I do? The card was cancelled after fraud on my account.",change_payment_method,email,116
msg_03768,"Hi OrderBuddy, can I exchange the desk lamp for a different size? Do I need to return the original first? Please advise.",exchange_item,email,120
msg_03769,"Hi OrderBuddy, I've moved house, please update my shipping address. The postcode is wrong on the order.",change_shipping_address,email,103
msg_03770,"Hi team, what's your returns process? Thanks.",return_request,chat,45
msg_03771,is teh air fryer being restocked?,product_availability,email,33
msg_03772,"Hi OrderBuddy, checking in on #870817 - has it shipped yet? The tracking page hasn't updated in days.",order_status,chat,101
msg_03773,"Good morning, I need to cancel the order I placed earlier this month. It hasn't shipped yet as far as I can tell. Thanks in advance.",cancel_order,chat,132
msg_03774,Sorry to bother you but how do I cancel an order? I ordered twice by accident. Thanks.,cancel_order,chat,86
msg_03775,One of the items on my invoice never turned up. I was charged for the full order. Regards.,missing_item,chat,90
msg_03776,Sorry to bother you but can I still cancel order 941881 before it ships? I ordered the wrong size,cancel_order,web_form,97
msg_03777,I placed an order on Friday and I still have no idea where it is. I never got a shipping confirmation email. Please get back to me asap.,order_status,email,136
msg_03778,"Hello, wrong product delivered for OB-26971. I ordered a medium and received an extra small. Thanks.",wrong_item_received,email,100
msg_03779,I've been waiting on hold so I'm trying here instead. I need to update what's in my subscription box.,subscription_manage,email,101
msg_03780,"Hello support, this order is now a week overdue. Can you tell me when it will actually arrive? Can you help?",delivery_delay,email,108
msg_03781,"Hi there, the delivery date has been pushed back twice now. I've taken time off work waiting for this. Let me know.",delivery_delay,web_form,115
msg_03782,"Hi there, I've changed my mind, please cancel. I ordered twice by accident. Thank you.",cancel_order,web_form,86
msg_03783,I've been waiting on hold so I'm trying here instead. you confirmed my return but I haven't been refunded. Cheers.,refund_status,email,114
msg_03784,"Hi OrderBuddy, can I skip next month's delivery?",subscription_manage,email,48
msg_03785,"Hi, could you look up OB-75958 for me and tell me where it's at? The tracking number you sent doesn't work. Thanks!",order_status,chat,115
msg_03786,I've been waiting on hold so I'm trying here instead. could you resend the receipt for OB-74141? The confirmation email doesn't count as an invoice. Thanks.,invoice_receipt_request,web_form,156
msg_03787,"Good morning, how do I change the email on my account? I've tried resetting three times. Can you help?",account_login_issue,email,102
msg_03788,"Hi there, somebody else's oder arrived at my house. Regards.",wrong_item_received,web_form,60
msg_03789,Not sure who to ask about this but what's the current status of #OB9786? I ordered a pair of headphones. Thanks.,order_status,email,112
msg_03790,"Hi team, when will the coffee grinder be back in stock? I need it in a size 10. Thanks in advance.",product_availability,web_form,98
msg_03791,This is the third time I'm writing in. I'd like to send back order 115816. Any help appreciated.,return_request,email,96
msg_03792,"Hi team, my account seems to have been deleted. It keeps saying account not found. Cheers.",account_login_issue,email,90
msg_03793,"Hi there, I placed an order on Friday and I still have no idea where it is. Cheers.",order_status,email,83
msg_03794,Is the desk lamp being restocked?,product_availability,chat,33
msg_03795,The site won't accept my password. I need to get in to track OB-17654. Please get back to me asap.,account_login_issue,web_form,98
msg_03796,The site won't accept my password. Nothing in my spam folder either. Thanks in advance.,account_login_issue,web_form,87
msg_03797,"Hi, do you have any offers on the espresso machine? The code was WELCOME20. Please get back to me asap.",discount_promo_code,email,103
msg_03798,"The card I used has expired, what do I do? The card was cancelled after fraud on my account. Please get back to me asap.",change_payment_method,email,120
msg_03799,"Hi there, this isn't the size I ordered. I ordered a medium and received an extra small. I'd really appreciate a quick response.",wrong_item_received,web_form,128
msg_03800,Can you send my order to a different address? Thanks.,change_shipping_address,email,53
msg_03801,"I've changed my mind, please cancel. Cheers.",cancel_order,email,44
msg_03802,"Good morning, I can't log into my account. I need to get in to track #OB8956. Thanks",account_login_issue,web_form,84
msg_03803,"Hi OrderBuddy, do you have a bluetooth speaker in stock?? Cheers.",product_availability,web_form,65
msg_03804,"Hi team, checking in on #859522 - has it shipped yet? The app just says processing. Thanks in advance.",order_status,web_form,102
msg_03805,Where do I download my receipt? Let me know.,invoice_receipt_request,web_form,44
msg_03806,"I want to send this back, it isn't what I expected. The colour is nothing like the photos. Thank you",return_request,web_form,100
msg_03807,"Hello, I want to return a set of bed sheets. I'm within the 30 day window I think.",return_request,chat,82
msg_03808,Not sure who to ask about this but I need to arrange a return. Do I have to pay for return postage?,return_request,chat,99
msg_03809,I ordered the blue running shoes but got something completely different. The packing slip has someone else's name on it. Thanks.,wrong_item_received,web_form,128
msg_03810,I need to update what's in my subscripton box. I'd like it every two months instead.,subscription_manage,web_form,84
msg_03811,"Hello, please update the payment method for my order. Let me know.",change_payment_method,web_form,66
msg_03812,I've been waiting on hold so I'm trying here instead. I need to change the card on #332313. I don't want the order held up over this. Can you help?,change_payment_method,web_form,147
msg_03813,I've been waiting on hold so I'm trying here instead. I need to update what's in my subscription box.,subscription_manage,web_form,101
msg_03814,Sorry to bother you but the item in 97940723 is cracked. This is unacceptable for the price. Can you help?,damaged_item,email,106
msg_03815,This is the third time I'm writing in. this order is now a week overdue. Please get back to me asap.,delivery_delay,email,100
msg_03816,Sorry to bother you but how do exchanges work? I'd rather have the black one. Regards.,exchange_item,email,86
msg_03817,Sorry to bother you but please cancel my oder. I don't need it any more. Thanks!,cancel_order,chat,80
msg_03818,How long do refunds take? It's been over two weeks now. Thanks.,refund_status,email,63
msg_03819,I've been waiting on hold so I'm trying here instead. I ordered two phone cases but got something completely different. Please send the correct item as soon as possible. Thanks!,wrong_item_received,email,177
msg_03820,Sorry to bother you but I ordered the standing desk back in June and I've heard nothing since.,order_status,chat,94
msg_03821,"Hi team, please redirect my parcel to my work address. The postcode is wrong on the order. Cheers.",change_shipping_address,chat,98
msg_03822,"Hello support, this isn't the size I ordered. I ordered a medium and received an extra small.",wrong_item_received,email,93
msg_03823,Sorry to bother you but I ordered the desk lamp over a week ago and I've heard nothing since. I never got a shipping confirmation email.,order_status,web_form,136
msg_03824,"Hi team, I'm being charged monthly and I want it to stop. I don't remember signing up for this.",subscription_manage,web_form,95
msg_03825,"hi, the item i want is showing as sold out. i need it in a size 10. cheers.",product_availability,email,75
msg_03826,SORRY TO BOTHER YOU BUT MY PARCEL IS WAY PAST ITS ESTIMATED DELIVERY DATE. THIS IS REALLY FRUSTRATING. CAN YOU HELP?,delivery_delay,web_form,116
msg_03827,"Hello, wrong product delivered for OB-56710. Please send the correct item as soon as possible.",wrong_item_received,web_form,94
msg_03828,"Hi there, the running watch arrived damaged. I've taken photos if you need them. pls get back to me asap.",damaged_item,web_form,105
msg_03829,Can I exchange the wireless keyboard for a different size? Please advise.,exchange_item,web_form,73
msg_03830,I need some help pls. is it too late to cancel #OB2664? I don't need it any more. Thanks!,cancel_order,email,89
msg_03831,Can you tell me if the air fryer will return? Can you notify me when it's available?,product_availability,email,84
msg_03832,I want to trade this in for a different model. Do I need to return the original first?,exchange_item,email,86
msg_03833,"Hi there, wrong address on #636965, can you fix it? I'll send the new address once you confirm. Thanks",change_shipping_address,email,102
msg_03834,I'm being charged monthly and I want it to stop. pls confirm nothing further will be charged.,subscription_manage,web_form,93
msg_03835,How do I cancel an oder? I found it cheaper elsewhere.,cancel_order,email,54
msg_03836,"Hi there, I've moved house, please update my shipping address. I'll send the new address once you confirm.",change_shipping_address,chat,106
msg_03837,"I need some help please. cancel #OB6241 please, I ordered by mistake. I don't need it any more. Thanks in advance.",cancel_order,chat,114
msg_03838,"Hello, the courier keeps saying delayed with no explanation. Regards.",delivery_delay,web_form,69
msg_03839,Wrong product delivered for #OB3252. The packing slip has someone else's name on it. Please advise,wrong_item_received,email,98
msg_03840,I WANT TO CANCEL #OB4859. I DON'T NEED IT ANY MORE. REGARDS.,cancel_order,chat,60
msg_03841,Sorry to bother you but I want to check the status of my order. The tracking number you sent doesn't work. Can you help?,order_status,chat,120
msg_03842,Where is my refund? Any help appreciated.,refund_status,email,41
msg_03843,"Good morning, you confirmed my return but I haven't been refunded.",refund_status,email,66
msg_03844,Quick question - my parcel came half empty. The packing slip lists it but it isn't there.,missing_item,email,89
msg_03845,"Hello support, my parcel is way past its estimated delivery date. I've taken time off work waiting for this. Please advise.",delivery_delay,email,123
msg_03846,Part of my order is missing. Thanks.,missing_item,web_form,36
msg_03847,"Hello, I have a 20% off code but it's being rejected. I only ordered because of the offer. Thanks in advance.",discount_promo_code,email,109
msg_03848,"Hello support, I ordered three things and only two arrived. Is it being sent separately?",missing_item,web_form,88
msg_03849,I need to arrange a return. Where do I send it? Thanks.,return_request,email,55
msg_03850,"Hi there, you confirmed my return but I haven't been refunded. The tracking shows you received it. Can you help?",refund_status,email,112
msg_03851,I need to cancel the order I placed over a week ago. Please confirm the cancellation in writing.,cancel_order,chat,96
msg_03852,This is the third time I'm writing in. I need to update what's in my subscription box. I've got too much stock at home already. Thank you.,subscription_manage,chat,138
msg_03853,"Hello support, could you look up 44741003 for me and tell me where it's at? The tracking number you sent doesn't work. Thanks!",order_status,email,126
msg_03854,I need some help please. can I skip next month's delivary? Thanks!,subscription_manage,chat,66
msg_03855,"Hello support, I paid for next day delivery and it's been three days ago. I've taken time off work waiting for this. Thank you.",delivery_delay,chat,127
msg_03856,"Hi OrderBuddy, the discount wasn't applied to order 907061. Please advise.",discount_promo_code,web_form,74
msg_03857,Quick question - my account seems to have been deleted. Nothing in my spam folder either. Thanks in advance.,account_login_issue,chat,108
msg_03858,"Sorry to bother you but I want to send this back, it isn't what I expected. The colour is nothing like the photos. Please advise.",return_request,email,129
msg_03859,This is the third time I'm writing in. can the delivery be changed to a neighbour?,change_shipping_address,email,82
msg_03860,"Hi OrderBuddy, the courier keeps saying delayed with no explanation. I need the running watch before the weekend. Thank you.",delivery_delay,email,124
msg_03861,"Hi, my payment failed, how do I update it? The card was cancelled after fraud on my account. Thanks in advance.",change_payment_method,chat,111
msg_03862,Sorry to bother you but I was told I'd be refunded on the 14th and nothing has arrived. The tracking shows you received it. Let me know.,refund_status,web_form,136
msg_03863,Can you tell me if the running watch will return? Can you notify me when it's available?,product_availability,chat,88
msg_03864,This is the third time I'm writing in. I want to cancel my subscription. I don't remember signing up for this. Thank you.,subscription_manage,web_form,121
msg_03865,"Hey, how do I change the email on my account?",account_login_issue,chat,45
msg_03866,"Hi team, checking in on #585631 - has it shipped yet? The app just says processing. Thanks in advance.",order_status,chat,102
msg_03867,Do you have any offers on the coffee grinder? Any help appreciated.,discount_promo_code,chat,67
msg_03868,How do I return an item? The colour is nothing like the photos.,return_request,chat,63
msg_03869,"I've been waiting on hold so I'm trying here instead. I've changed my mind, please cancel. I found it cheaper elsewhere. Regards.",cancel_order,chat,129
msg_03870,"Hey, the item in the box isn't what I ordered. Please get back to me asap.",wrong_item_received,email,74
msg_03871,"My payment failed, how do I update it? Thanks in advance.",change_payment_method,email,57
msg_03872,"hey, part of my order is missing.",missing_item,chat,33
msg_03873,"Hi there, I was told I'd be refunded back in June and nothing has arrived. The tracking shows you received it.",refund_status,chat,110
msg_03874,I need some help please. I'm locked out of my account. Thanks in advance.,account_login_issue,email,73
msg_03875,I need some help please. any update on #OB6791? I ordered the office chair. Thanks in advance.,order_status,chat,94
msg_03876,Can I pay with a different card?,change_payment_method,web_form,32
msg_03877,How long do refunds take? Can you check which card it went back to? Thanks in advance.,refund_status,web_form,86
msg_03878,"Hi oderBuddy, I ordered the coffee grinder over a week ago and I've heard nothing since. It was supposed to be a gift so I'm getting nervous. Let me know.",order_status,email,154
msg_03879,"Hi there, any update on #OB8644?",order_status,chat,32
msg_03880,"Hi, you sent me the wrong thing in #OB8047. The packing slip has someone else's name on it.",wrong_item_received,chat,91
msg_03881,"Good morning, any update on #OB9416? I ordered the air fryer.",order_status,email,61
msg_03882,Sorry to bother you but can I exchange the desk lamp for a different size?,exchange_item,chat,74
msg_03883,How do I change the email on my account? It keeps saying account not found. Please advise.,account_login_issue,email,90
msg_03884,Sorry to bother you but my promo code didn't work. Can you help?,discount_promo_code,email,64
msg_03885,I'VE BEEN WAITING ON HOLD SO I'M TRYING HERE INSTEAD. I NEED AN INVOICE FOR MY RECORDS. PLEASE GET BACK TO ME ASAP.,invoice_receipt_request,email,115
msg_03886,not sure who to ask about this but the delivery date has been pushed back twice now. i need the wireless keyboard before the weekend.,delivery_delay,chat,133
msg_03887,"Hello, you promised delivery nearly ten days ago and nothing has arrived. This is really frustrating. Any help appreciated.",delivery_delay,email,123
msg_03888,"Hello support, do you have the yoga mat in stock?",product_availability,email,49
msg_03889,"Hi there, what's the current status of order 562801? Can you help?",order_status,chat,66
msg_03890,I need some help please. my refund hasn't come through yet. It's been over two weeks now. Let me know.,refund_status,email,102
msg_03891,"Hey, is my order actually on its way or not? The tracking page hasn't updated in days. Thanks!",order_status,chat,94
msg_03892,"Hi team, I need to change the delivery address on OB-87900. Thanks in advance.",change_shipping_address,web_form,78
msg_03893,"Hi there, I returned the running watch two weeks ago and still no refund. Let me know.",refund_status,web_form,86
msg_03894,"Hi OrderBuddy, any update on #OB1425? The tracking page hasn't updated in days. Thank you.",order_status,email,90
msg_03895,"Hello, still waiting on the refund for the yoga mat. I have the return receipt if you need it. Regards.",refund_status,email,103
msg_03896,Quick question - you promised delivery on Friday and nothing has arrived.,delivery_delay,chat,73
msg_03897,I need some help please. I returned the blue running shoes two weeks ago and still no refund. I have the return receipt if you need it. Please advise.,refund_status,web_form,150
msg_03898,One of the items on my invoice never turned up.,missing_item,email,47
msg_03899,"Hey, is my order actually on its way or not? It was supposed to be a gift so I'm getting nervous. Regards.",order_status,web_form,106
msg_03900,SORRY TO BOTHER YOU BUT I NEED TO CHANGE THE DELIVERY ADDRESS ON 98485315.,change_shipping_address,chat,74
msg_03901,"Good morning, where is my order order 535707? I ordered a pair of headphones. Thanks.",order_status,chat,85
msg_03902,Quick question - I want to check the status of my order. Thanks.,order_status,web_form,64
msg_03903,"Hi OrderBuddy, I can't see my order history since the update. I need to get in to track 34717905.",account_login_issue,chat,97
msg_03904,Quick question - can you send my order to a different address? I put my old flat number in. Thanks.,change_shipping_address,email,99
msg_03905,"Hi team, how do I update the delivery address? It hasn't shipped yet so hopefully it's not too late. Can you help",change_shipping_address,email,113
msg_03906,"Hey, any update on OB-82216? The tracking page hasn't updated in days.",order_status,email,70
msg_03907,"Hello support, the screen was already broken when it arrived.",damaged_item,email,61
msg_03908,"Hello support, some replacement filters arrived damaged. It doesn't power on at all. Thanks!",damaged_item,web_form,92
msg_03909,"Hi OrderBuddy, how long do refunds take? The tracking shows you received it",refund_status,email,75
msg_03910,Sorry to bother you but I ordered the office chair three days ago and I've heard nothing since. The tracking page hasn't updated in days.,order_status,email,137
msg_03911,"Hi there, do you have any offers on two phone cases? Cheers.",discount_promo_code,chat,60
msg_03912,Do you have the desk lamp in stock?? Is it discontinued?,product_availability,email,56
msg_03913,"Hey, what's the current status of OB-64131? The app just says processing. Please get back to me asap.",order_status,email,101
msg_03914,"HI ORDERBUDDY, WHAT'S THE CURRENT STATUS OF ORDER 957180? THE TRACKING PAGE HASN'T UPDATED IN DAYS. PLEASE ADVISE.",order_status,chat,114
msg_03915,I can't see my order history since the update. Nothing in my spam folder either. Thanks.,account_login_issue,email,88
msg_03916,"Hello support, I'm locked out of my account. I've tried resetting three times.",account_login_issue,chat,78
msg_03917,"Hey, my password reset email never arrives.",account_login_issue,email,43
msg_03918,"Hello, can I return the yoga mat that I bought last Tuesday? The colour is nothing like the photos. Thanks in advance.",return_request,chat,118
msg_03919,"Hello, my payment failed, how do I update it?",change_payment_method,web_form,45
msg_03920,I've been waiting on hold so I'm trying here instead. part of my order is missing. I was charged for the full order. Please advise.,missing_item,email,131
msg_03921,This is the third time I'm writing in. I need to exchange 94250622 for the correct item. I ordered a medium but I need a large. Thank you.,exchange_item,email,138
msg_03922,How long do refunds take? Thanks in advance.,refund_status,email,44
msg_03923,Not sure who to ask about this but I need to update what's in my subscription box. I don't remember signing up for this. Thanks.,subscription_manage,email,128
msg_03924,"Hello, I've changed my mind, please cancel. It hasn't shipped yet as far as I can tell.",cancel_order,web_form,87
msg_03925,"Good morning, I ordered three things and only two arrived. The packing slip lists it but it isn't there. I'd really appreciate a quick response.",missing_item,email,144
msg_03926,Not sure who to ask about this but my parcel came half empty. The box didn't look tampered with,missing_item,web_form,95
msg_03927,Can I get a receipt for #213768? My accountant needs it for the quarter. Thanks.,invoice_receipt_request,email,80
msg_03928,Not sure who to ask about this but I can't log into my account. Thanks!,account_login_issue,email,71
msg_03929,"hi, please redirect my parcel to my work address. please get back to me asap.",change_shipping_address,chat,77
msg_03930,"Hi team, I want to update my billing details. Any help appreciated.",change_payment_method,email,67
msg_03931,Not sure who to ask about this but could you look up #278558 for me and tell me where it's at? The tracking number you sent doesn't work. pls get back to me asap.,order_status,chat,162
msg_03932,The delivery date has been pushed back twice now. I've taken time off work waiting for this.,delivery_delay,email,92
msg_03933,"Hello, I was told I'd be refunded earlier this month and nothing has arrived. I have the return receipt if you need it.",refund_status,email,119
msg_03934,"Hi OrderBuddy, I opened the box and two phone cases was smashed. Regards.",damaged_item,web_form,73
msg_03935,The item in 97051309 is cracked,damaged_item,chat,31
msg_03936,This is the third time I'm writing in. #OB2325 was due on Friday and it still hasn't turned up. Let me know.,delivery_delay,web_form,108
msg_03937,This is the third time I'm writing in. chasing the refund on 31370874. Can you check which card it went back to? Please get back to me asap.,refund_status,email,140
msg_03938,I've been waiting on hold so I'm trying here instead. any update on order 332485? The tracking number you sent doesn't work.,order_status,chat,124
msg_03939,"I've been waiting on hold so I'm trying here instead. my payment failed, how do I update it? I don't want the order held up over this. Thank you.",change_payment_method,email,145
msg_03940,"Hi team, my order is late. I've taken time off work waiting for this. Let me know.",delivery_delay,email,82
msg_03941,"Hi there, my order is late. Please advise.",delivery_delay,chat,42
msg_03942,Please update the payment method for my order. The new card is already on my account.,change_payment_method,chat,85
msg_03943,NOT SURE WHO TO ASK ABOUT THIS BUT I NEED TO EXCHANGE OB-55750 FOR THE CORRECT ITEM. I'D RATHER HAVE THE BLACK ONE. PLS ADVISE.,exchange_item,email,127
msg_03944,This is the third time I'm writing in. please update the payment method for my order. Regards.,change_payment_method,chat,94
msg_03945,Not sure who to ask about this but my parcel is way past its estimated delivery date. Any help appreciated.,delivery_delay,email,107
msg_03946,Quick question - is the coffee grinder being restocked? I need it in a size 10. Thanks!,product_availability,chat,87
msg_03947,Is there a waiting list for out of stock items? Can you notify me when it's available? Thank you.,product_availability,chat,97
msg_03948,"Hello support, the delivery date has been pushed back twice now. I've taken time off work waiting for this.",delivery_delay,web_form,107
msg_03949,how long do refuds take? it's been over two weeks now. i'd really appreciate a quick response.,refund_status,email,94
msg_03950,My acount seems to have been deleted. I've tried resetting three times. Can you help?,account_login_issue,chat,85
msg_03951,Checking in on 95522426 - has it shipped yet? teh app just says processing. Thank you.,order_status,web_form,86
msg_03952,"Hi, could you look up #OB8215 for me and tell me where it's at? Any help appreciated.",order_status,email,85
msg_03953,"Hi team, you promised delivery two weeks ago and nothing has arrived. If it can't get here soon I'd rather cancel. Thanks",delivery_delay,email,121
msg_03954,"Hey, is my order actually on its way or not? I ordered the blue running shoes.",order_status,email,78
msg_03955,Please redirect my parcel to my work address.,change_shipping_address,chat,45
msg_03956,This is the third time I'm writing in. my order is late. If it can't get here soon I'd rather cancel. Can you help?,delivery_delay,web_form,115
msg_03957,I need some help please. chasing the refund on #350992. Nothing has shown up on my bank statement.,refund_status,chat,98
msg_03958,Not sure who to ask about this but can I pay with a different card? The card was cancelled after fraud on my account. Thanks!,change_payment_method,email,125
msg_03959,I need some help please. #OB1837 was due on Friday and it still hasn't turned up. This is really frustrating. Can you help,delivery_delay,email,122
msg_03960,When will I get my money back for order 912965? Nothing has shown up on my bank statement. Thanks!,refund_status,email,98
msg_03961,I want to trade this in for a different model.,exchange_item,email,46
msg_03962,"Hello, this order is now a week overdue.",delivery_delay,chat,40
msg_03963,I OPENED THE BOX AND THE RUNNING WATCH WAS SMASHED. I'VE TAKEN PHOTOS IF YOU NEED THEM. THANKS.,damaged_item,chat,95
msg_03964,"Good morning, my parcel is way past its estimated delivery date. I need the standing desk before the weekend.",delivery_delay,web_form,109
msg_03965,"Hey, when will I get my money back for OB-26471?",refund_status,email,48
msg_03966,One of the items on my invoice never turned up. Regards.,missing_item,email,56
msg_03967,"Hey, where is my order #678124? Any help appreciated.",order_status,web_form,53
msg_03968,"Hi tehre, when will the espresso machine be back in stock? Cheers.",product_availability,web_form,66
msg_03969,"Hey, this order is now a week overdue. Let me know.",delivery_delay,web_form,51
msg_03970,This isn't the size I ordered. Do I need to send this one back? Let me know.,wrong_item_received,email,76
msg_03971,"Hi tehre, I returned the running watch last Tuesday and still no refund. Cheers.",refund_status,email,80
msg_03972,Quick question - I'd like to send back #OB4239. Where do I send it? Please advise.,return_request,email,82
msg_03973,"I want to send this back, it isn't what I expected. It doesn't fit. Thanks in advance.",return_request,email,86
msg_03974,"Good morning, pls exchange the air fryer for the larger size.",exchange_item,web_form,61
msg_03975,Sorry to bother you but the item I want is showing as sold out.,product_availability,email,63
msg_03976,"hi orderbuddy, i paid for next day delivery and it's been on friday. if it can't get here soon i'd rather cancel. please advise.",delivery_delay,email,128
msg_03977,"Hey, please update the payment method for my order. The new card is already on my account",change_payment_method,web_form,89
msg_03978,Not sure who to ask about this but I can't see my order history since the update. Thanks!,account_login_issue,email,89
msg_03979,Quick question - a pair of headphones is missing from my delivery.,missing_item,email,66
msg_03980,My promo code didn't work. I only ordered because of the offer. Any help appreciated.,discount_promo_code,chat,85
msg_03981,"Hi there, I want to return my new backpack. I'm within the 30 day window I think.",return_request,web_form,81
msg_03982,Sorry to bother you but my parcel is way past its estimated delivery date. This is really frustrating. Thanks in advance.,delivery_delay,email,121
msg_03983,I need some help please. can I exchange a pair of headphones for a different size? Do I need to return the original first? Any help appreciated.,exchange_item,chat,144
msg_03984,"Hi, I was told I'd be refunded over a week ago and nothing has arrived. The tracking shows you received it. Thanks!",refund_status,email,115
msg_03985,"Hi OrderBuddy, I need to exchange OB-78446 for the correct item. Thank you.",exchange_item,chat,75
msg_03986,"I've moved house, please update my shipping address.",change_shipping_address,email,52
msg_03987,"Hello, when will some replacement filters be back in stock? I've been checking the site every day. Please advise.",product_availability,chat,113
msg_03988,Not sure who to ask about this but my refund hasn't come through yet. I have the return receipt if you need it. Can you help?,refund_status,web_form,125
msg_03989,I'VE BEEN WAITING ON HOLD SO I'M TRYING HERE INSTEAD. THE CODE FROM YOUR NEWSLETTER ISN'T VALID AT CHECKOUT. THE CODE WAS WELCOME20.,discount_promo_code,email,132
msg_03990,"Hey, how long do refunds take? It's been over two weeks now.",refund_status,email,60
msg_03991,"good morning, i'd like to swap this for another colour. i'd rather have the black one. let me know.",exchange_item,email,99
msg_03992,"Hi OrderBuddy, wrong product delivered for 59859831. Do I need to send this one back? Please advise.",wrong_item_received,email,100
msg_03993,Not sure who to ask about this but can I return my new backpack that I bought on Friday?,return_request,email,88
msg_03994,"Hi, when will the air fryer be back in stock? I need it in a size 10. Thank you.",product_availability,chat,80
msg_03995,please cancel my order. i don't need it any more. any help appreciated.,cancel_order,email,71
msg_03996,"SORRY TO BOTHER YOU BUT I WANT TO SEND THIS BACK, IT ISN'T WHAT I EXPECTED. IT DOESN'T FIT.",return_request,chat,91
msg_03997,Sorry to bother you but is there a waiting list for out of stock items? Thanks.,product_availability,web_form,79
msg_03998,"Hi, when will the air fryer be back in stock? I need it in a size 10.",product_availability,chat,69
msg_03999,Sorry to bother you but I can't log into my account. Nothing in my spam folder either. I'd really appreciate a quick response.,account_login_issue,web_form,126
msg_04000,I need some help please. can you apply my discount retroactively? Can you refund the difference? Any help appreciated.,discount_promo_code,email,118
msg_04001,I've been waiting on hold so I'm trying here instead. how long do refunds take?,refund_status,email,79
msg_04002,Part of my order is missing. The packing slip lists it but it isn't there. Please get back to me asap.,missing_item,chat,102
msg_04003,"Hey, I need to cancel the order I placed last month. Thanks.",cancel_order,email,60
msg_04004,I want to cancel OB-73143. I don't need it any more. Let me know,cancel_order,email,64
msg_04005,I returned the standing desk nearly ten days ago and still no refund. The tracking shows you received it. Cheers.,refund_status,chat,113
msg_04006,What's the current status of #756248? The app just says processing. I'd really appreciate a quick response.,order_status,web_form,107
msg_04007,i've been waiting on hold so i'm trying here instead. any update on 72431354? i ordered the standing desk. thanks!,order_status,chat,114
msg_04008,"Hi team, chasing the refund on OB-93139. Can you check which card it went back to? Thank you.",refund_status,chat,93
msg_04009,Not sure who to ask about this but still waiting on the refund for the running watch. Can you check which card it went back to?,refund_status,chat,127
msg_04010,The air fryer is missing from my delivery. I was charged for the full order. Regards.,missing_item,chat,85
msg_04011,"Hey, can I still cancel OB-38045 before it ships? I'd really appreciate a quick response.",cancel_order,chat,89
msg_04012,"Hey, is there a waiting list for out of stock items?",product_availability,email,52
msg_04013,I need some help please. can I change my subscription frequency? I'd like it every two months instead.,subscription_manage,web_form,102
msg_04014,NOT SURE WHO TO ASK ABOUT THIS BUT I ENTERED TEH OLD ADDRESS BY MISTAKE ON #OB7476. CAN YOU HELP?,change_shipping_address,chat,97
msg_04015,Sorry to bother you but starting a return for my new backpack. Do I have to pay for return postage? I'd really appreciate a quick response.,return_request,web_form,139
msg_04016,"hello support, i returned the blue running shoes on the 14th and still no refund. please advise.",refund_status,chat,96
msg_04017,"Good morning, I'd like to swap this for another colour. I'd rather have the black one. Any help appreciated.",exchange_item,chat,108
msg_04018,"Hello support, what's the current status of #527208? It was supposed to be a gift so I'm getting nervous.",order_status,chat,105
msg_04019,"Hi, I want to cancell my subscription.",subscription_manage,chat,38
msg_04020,What's the current status of order 570845? The app just says processing. Cheers.,order_status,chat,80
msg_04021,"hello, is the wireless keyboard being restocked? i'd really appreciate a quick response",product_availability,email,87
msg_04022,"Hi, where is my order 34586610? I never got a shipping confirmation email.",order_status,web_form,74
msg_04023,I want to return the standing desk. It's still unopened in the original packaging. Can you help?,return_request,web_form,96
